similarity,size1,size2,name1,path1,name2,path2
0.75,28902,27515,dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v68.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v68.md
0.75,28902,27457,dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v74.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v74.md
0.75,28902,27457,dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v83.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v83.md
0.75,28902,28325,dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v57.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v57.md
0.75,28902,27515,dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v77.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v77.md
0.75,28902,27797,dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v48.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v48.md
0.75,28902,27515,dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v95.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v95.md
0.75,28902,28697,dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v58.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v58.md
0.75,28902,27515,dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v86.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v86.md
0.75,28902,28169,dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v49.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v49.md
0.75,28902,28697,dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v85.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v85.md
0.75,28902,28697,dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v76.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v76.md
0.75,28902,28325,dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v93.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v93.md
0.75,28902,27457,dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v56.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_exaultrainfinitomniversal_absoluta_suprema_v56.md
0.75,28902,28325,dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v75.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_zettaultrainfinitomniversal_absoluta_suprema_v75.md
0.75,28902,28697,dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v67.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v67.md
0.75,28902,28697,dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_ultrainfinitomniversal_absoluta_suprema_v60.md,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v94.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v94.md
1.00,28800,28800,herramienta_proyeccion_financiera_avanzada.md,02_finance/Financial_models/herramienta_proyeccion_financiera_avanzada.md,herramienta_proyeccion_financiera_avanzada.md,01_marketing/Other/herramienta_proyeccion_financiera_avanzada.md
1.00,28698,28708,herramienta_análisis_tecnológico_dashboard.md,02_finance/Dashboards/herramienta_análisis_tecnológico_dashboard.md,herramienta_análisis_tecnológico_dashboard.md,01_marketing/Analytics/herramienta_análisis_tecnológico_dashboard.md
0.75,28377,28708,herramienta_análisis_tecnológico_vc.md,Vc_venture_capital/Advanced_tools/herramienta_análisis_tecnológico_vc.md,herramienta_análisis_tecnológico_dashboard.md,01_marketing/Analytics/herramienta_análisis_tecnológico_dashboard.md
0.75,28374,28708,herramienta_análisis_tecnológico_vc.md,Vc_venture_capital/Financial_models/herramienta_análisis_tecnológico_vc.md,herramienta_análisis_tecnológico_dashboard.md,01_marketing/Analytics/herramienta_análisis_tecnológico_dashboard.md
0.75,28377,28698,herramienta_análisis_tecnológico_vc.md,Vc_venture_capital/Advanced_tools/herramienta_análisis_tecnológico_vc.md,herramienta_análisis_tecnológico_dashboard.md,02_finance/Dashboards/herramienta_análisis_tecnológico_dashboard.md
0.75,28374,28698,herramienta_análisis_tecnológico_vc.md,Vc_venture_capital/Financial_models/herramienta_análisis_tecnológico_vc.md,herramienta_análisis_tecnológico_dashboard.md,02_finance/Dashboards/herramienta_análisis_tecnológico_dashboard.md
1.00,28697,28169,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v58.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v58.md,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v49.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v49.md
1.00,28697,28697,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v58.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v58.md,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v85.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v85.md
1.00,28697,28697,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v58.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v58.md,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v76.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v76.md
1.00,28697,28697,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v58.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v58.md,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v67.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v67.md
1.00,28697,28697,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v58.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v58.md,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v94.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v94.md
1.00,28169,28697,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v49.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v49.md,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v85.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v85.md
1.00,28169,28697,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v49.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v49.md,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v76.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v76.md
1.00,28169,28697,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v49.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v49.md,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v67.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v67.md
1.00,28169,28697,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v49.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v49.md,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v94.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v94.md
1.00,28697,28697,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v85.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v85.md,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v76.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v76.md
1.00,28697,28697,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v85.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v85.md,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v67.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v67.md
1.00,28697,28697,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v85.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v85.md,dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v94.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_yottaultrainfinitomniversal_absoluta_suprema_v94.md
